,Date,Market,Capital_used,ROI,Profit_Loss,Opened_trades,Closed_trades,Profitable_trades,Loosing_trades,Targets_met,Stoplosses_hit,broker_name,segment,trade_type,long_short,hourly_slots,pre_planned_or_adhoc,strategy_id
4086,04/05/2021,IND,897069,-0.21,39919.57,4,1,1,0,1,0,A,Forex,intraday,Short,1,2,1
4087,06/04/2021,IND,1213693,0.32,54009.34,4,50,15,35,6,19,C,FnO,intraday,Long,3,1,5
4088,21/04/2021,IND,297077,-0.19,-5347.39,21,12,11,1,11,0,A,FnO,swing,Short,2,1,5
4089,22/06/2021,IND,901953,0.15,-41940.81,27,25,2,23,2,7,B,Shares,intraday,Short,1,1,10
4090,25/05/2021,IND,1159264,-0.75,-54485.41,3,8,0,8,0,2,B, Equity,scalping,Short,4,1,10
4091,16/04/2021,IND,740354,0.32,12956.19,26,41,28,13,14,12,C,Forex,swing,Short,3,2,3
4092,26/06/2021,IND,416544,-1.72,15620.4,33,5,4,1,3,0,B,Shares,scalping,Short,3,1,3
4093,18/07/2021,IND,1326425,-0.68,-47088.09,30,1,1,0,1,0,A,Shares,swing,Long,1,2,7
4094,10/05/2021,IND,763780,0.12,23677.18,16,2,0,2,0,0,C,Commodities,intraday,Long,1,1,7
4095,15/04/2021,IND,1477226,-0.14,71645.46,35,6,3,3,1,2,A,FnO,positional,Short,3,1,6
4096,19/07/2021,IND,1089221,-0.16,-13615.26,44,29,14,15,13,9,A,Commodities,swing,Long,4,2,5
4097,30/04/2021,IND,271632,-0.93,-8284.78,33,38,17,21,14,16,B,FnO,positional,Short,2,2,6
4098,11/04/2021,IND,808542,0.31,8893.96,45,23,17,6,10,5,D,Forex,swing,Long,4,1,6
4099,22/07/2021,IND,661491,-0.05,31420.82,22,49,43,6,13,1,C,Commodities,swing,Short,2,2,9
4100,06/05/2021,IND,601689,-1.01,21660.8,26,42,24,18,12,4,B,Shares,swing,Long,4,2,1
4101,13/05/2021,IND,83684,-0.05,-3012.62,23,10,9,1,4,1,A, Equity,positional,Long,1,1,7
4102,05/05/2021,IND,335693,-0.48,-11749.25,8,46,13,33,11,32,A, Equity,swing,Long,1,1,1
4103,03/07/2021,IND,832087,-0.17,-11233.17,25,19,16,3,8,2,A,Shares,intraday,Short,4,2,3
4104,18/06/2021,IND,1296263,-0.04,42128.55,4,19,1,18,1,12,C,Commodities,scalping,Long,3,1,2
4105,09/04/2021,IND,679095,0.13,-24786.97,28,35,7,28,1,9,D,Forex,swing,Short,1,1,9
4106,05/07/2021,IND,999668,-0.11,-38487.22,46,5,4,1,3,1,B,Shares,swing,Short,3,2,9
4107,06/05/2021,IND,502032,-1.01,-15311.98,11,22,22,0,16,0,C,Shares,intraday,Short,2,1,3
4108,07/06/2021,IND,1444970,0.75,-29621.88,44,34,18,16,17,12,B,Commodities,intraday,Short,1,2,10
4109,19/04/2021,IND,1048534,-0.85,-22019.21,44,23,6,17,5,0,A,Commodities,positional,Short,3,1,4
4110,23/05/2021,IND,1446362,1.47,65086.29,47,38,0,38,0,23,C,FnO,swing,Long,4,2,1
4111,23/06/2021,IND,117024,-0.55,-5149.06,30,20,18,2,18,0,C,Forex,scalping,Short,2,2,5
4112,24/05/2021,IND,853564,-0.59,-6828.51,28,4,2,2,1,2,A,Shares,scalping,Long,3,1,7
4113,03/07/2021,IND,1292942,-0.17,-40081.2,35,46,38,8,26,4,B,Commodities,swing,Long,3,1,3
4114,16/05/2021,IND,609455,-0.41,-28034.93,25,36,14,22,1,20,C, Equity,positional,Long,3,2,1
4115,04/07/2021,IND,1075451,-0.32,52697.1,49,30,8,22,5,5,B, Equity,swing,Long,3,2,10
4116,08/07/2021,IND,1288797,0.01,9665.98,43,41,18,23,13,5,A,FnO,intraday,Long,4,2,5
4117,08/05/2021,IND,678952,0.39,22744.89,43,15,3,12,3,0,D,Commodities,intraday,Long,2,1,10
4118,02/04/2021,IND,77099,-0.81,1310.68,31,23,8,15,1,5,C,Commodities,swing,Long,1,1,4
4119,31/05/2021,IND,1196624,0.36,11966.24,23,43,5,38,5,38,C,Forex,intraday,Long,3,1,8
4120,14/07/2021,IND,561356,0.69,19647.46,24,13,11,2,11,1,D, Equity,swing,Short,4,1,6
4121,07/06/2021,IND,247061,0.75,6176.52,8,19,2,17,1,4,B,Shares,intraday,Long,2,1,7
4122,28/05/2021,IND,378737,-0.15,14013.27,50,2,2,0,2,0,C,Shares,positional,Short,4,2,10
4123,06/07/2021,IND,1414884,0.25,-56595.36,42,17,16,1,7,0,C,Forex,scalping,Short,3,1,1
4124,11/04/2021,IND,847550,0.31,39834.85,39,8,8,0,8,0,D,FnO,swing,Long,3,2,3
4125,11/04/2021,IND,1274439,0.31,-14656.05,18,50,27,23,1,2,C,Shares,intraday,Short,3,1,10
4126,18/04/2021,IND,653734,-0.09,-23861.29,2,6,1,5,0,0,B,Commodities,swing,Short,2,2,10
4127,15/04/2021,IND,402678,-0.14,5436.15,40,26,1,25,1,1,A, Equity,intraday,Short,3,2,9
4128,15/07/2021,IND,526858,1.02,8693.16,39,8,4,4,3,2,A,Forex,positional,Short,2,1,4
4129,03/06/2021,IND,812321,0.8,-16652.58,47,48,7,41,1,6,D,Shares,swing,Long,1,1,2
4130,11/05/2021,IND,782986,0.42,17617.19,13,50,49,1,6,0,C,Shares,scalping,Short,1,2,5
4131,13/04/2021,IND,762472,-0.03,22874.16,18,47,3,44,2,35,C,Commodities,positional,Short,4,2,2
4132,30/04/2021,IND,155905,-0.93,-1714.95,7,18,15,3,1,1,B,Shares,scalping,Long,1,1,8
4133,28/06/2021,IND,1194397,-0.3,5971.98,21,21,5,16,2,5,C,Forex,intraday,Short,4,1,4
4134,13/07/2021,IND,228500,0.04,9597.0,37,29,24,5,23,0,A,Forex,positional,Long,3,1,4
4135,10/06/2021,IND,75016,0.27,-1012.72,35,26,8,18,1,17,C, Equity,intraday,Short,1,1,6
4136,19/07/2021,IND,511909,-0.16,24059.72,7,38,16,22,14,7,D, Equity,positional,Short,3,2,7
4137,09/07/2021,IND,1106451,-0.08,32087.08,29,3,1,2,0,2,C, Equity,intraday,Short,4,2,5
4138,07/06/2021,IND,912079,0.75,41955.63,37,41,13,28,6,13,D,Shares,positional,Long,2,2,2
4139,25/05/2021,IND,486391,-0.75,-20185.23,28,7,4,3,1,2,A,Commodities,positional,Long,1,1,4
4140,06/05/2021,IND,1365766,-1.01,-60776.59,16,31,21,10,18,0,B,Commodities,swing,Short,2,2,1
4141,17/07/2021,IND,126316,1.0,4800.01,49,10,7,3,7,1,C,Commodities,intraday,Short,3,1,6
4142,14/05/2021,IND,746471,-1.39,-26872.96,20,10,4,6,1,5,A,Shares,intraday,Long,4,2,3
4143,14/07/2021,IND,685939,0.69,-14747.69,40,27,14,13,5,3,D,Forex,intraday,Long,3,1,4
4144,13/05/2021,IND,528189,-0.05,16637.95,32,30,21,9,17,0,C,Forex,intraday,Short,2,1,7
4145,02/07/2021,IND,1313952,-0.26,-28906.94,44,31,13,18,7,1,A,Forex,scalping,Long,4,1,8
4146,07/05/2021,IND,860170,-0.11,6881.36,13,20,1,19,0,5,C,Forex,intraday,Short,2,2,7
4147,28/05/2021,IND,422512,-0.15,-18379.27,50,6,5,1,3,0,A,FnO,positional,Long,4,1,3
4148,29/06/2021,IND,367240,0.32,-8446.52,29,29,8,21,2,3,A, Equity,swing,Long,3,2,10
4149,07/07/2021,IND,165520,-0.36,6372.52,33,24,7,17,0,16,D, Equity,scalping,Short,1,2,6
4150,08/06/2021,IND,122916,-0.81,1352.08,42,46,39,7,13,3,A,Forex,positional,Long,4,2,10
4151,04/06/2021,IND,1471749,-0.04,27227.36,5,38,28,10,11,2,B, Equity,positional,Short,4,1,8
4152,11/04/2021,IND,1278233,0.31,38986.11,6,42,42,0,6,0,A,Commodities,positional,Long,3,1,2
4153,12/05/2021,IND,118504,0.38,4740.16,38,8,7,1,0,0,D,Commodities,swing,Short,4,1,8
4154,08/07/2021,IND,1454300,0.01,33448.9,42,50,25,25,0,18,A, Equity,scalping,Short,3,2,3
4155,14/07/2021,IND,1417488,0.69,65204.45,28,11,6,5,1,4,B,Commodities,swing,Short,2,1,1
4156,12/04/2021,IND,1388920,0.2,-19444.88,47,34,10,24,3,22,D,FnO,positional,Short,3,2,9
4157,12/07/2021,IND,1494614,0.52,-51564.18,41,10,9,1,7,0,B,Commodities,swing,Long,1,2,8
4158,18/04/2021,IND,511775,-0.09,23029.88,39,39,37,2,37,2,C, Equity,swing,Long,4,2,2
4159,15/04/2021,IND,709885,-0.14,-15617.47,1,19,6,13,1,5,D,FnO,intraday,Long,1,2,3
4160,15/06/2021,IND,340998,0.14,4262.48,33,2,2,0,0,0,A,Shares,intraday,Long,3,1,2
4161,29/05/2021,IND,56364,-0.13,1578.19,7,2,2,0,2,0,C,Commodities,scalping,Short,4,1,6
4162,28/05/2021,IND,1200324,-0.15,-18605.02,20,31,10,21,6,13,A,Commodities,swing,Long,3,2,9
4163,07/04/2021,IND,879541,-0.48,10554.49,28,3,3,0,2,0,C,FnO,positional,Long,1,2,8
4164,08/05/2021,IND,174406,0.39,-1918.47,29,30,11,19,10,15,B,FnO,intraday,Long,3,2,4
4165,05/04/2021,IND,128520,0.28,3855.6,39,49,4,45,1,27,B, Equity,positional,Long,4,1,9
4166,23/06/2021,IND,849835,-0.55,16571.78,9,28,10,18,8,12,B,Shares,scalping,Short,4,1,10
4167,04/07/2021,IND,398931,-0.32,-5983.97,10,28,25,3,19,2,C,Commodities,positional,Short,2,2,5
4168,08/06/2021,IND,265866,-0.81,4253.86,42,28,1,27,0,27,A,Commodities,scalping,Long,4,2,9
4169,01/05/2021,IND,1287177,-0.44,-30892.25,37,49,43,6,39,1,D,Shares,positional,Long,4,1,9
4170,20/04/2021,IND,1174684,0.48,56972.17,29,18,0,18,0,15,D,FnO,scalping,Long,4,1,8
4171,27/06/2021,IND,1003366,0.5,-31104.35,48,30,18,12,8,9,B,Shares,swing,Long,4,1,8
4172,21/04/2021,IND,370956,-0.19,-6120.77,46,34,12,22,11,15,D,Forex,swing,Long,4,1,7
4173,08/04/2021,IND,518410,0.07,-24365.27,28,14,10,4,2,3,C,Shares,positional,Long,3,2,1
4174,26/06/2021,IND,1427674,-1.72,-42116.38,35,12,3,9,0,5,B,Forex,scalping,Long,4,2,9
4175,13/06/2021,IND,852023,-0.16,38767.05,27,11,10,1,8,0,A, Equity,scalping,Short,1,2,5
4176,14/07/2021,IND,1442345,0.69,37500.97,20,36,19,17,0,16,C,Forex,positional,Short,1,1,1
4177,08/04/2021,IND,1174783,0.07,46991.32,18,37,19,18,3,11,A,FnO,positional,Long,4,2,4
4178,06/04/2021,IND,1019180,0.32,42805.56,35,18,12,6,0,1,B,FnO,positional,Long,4,2,4
4179,21/07/2021,IND,297211,-0.09,4606.77,10,8,7,1,7,0,C,FnO,intraday,Long,4,2,2
4180,29/05/2021,IND,296458,-0.13,3409.27,40,31,24,7,18,5,C,Forex,swing,Long,2,1,2
4181,13/05/2021,IND,194364,-0.05,-8454.83,50,49,2,47,2,42,C,Commodities,intraday,Long,1,1,6
4182,10/04/2021,IND,988247,-0.12,6917.73,49,44,0,44,0,40,C, Equity,positional,Short,1,1,3
4183,13/06/2021,IND,1235675,-0.16,-22859.99,27,3,1,2,1,2,C,FnO,swing,Short,3,1,7
4184,30/04/2021,IND,1107196,-0.93,54806.2,27,30,27,3,20,1,D, Equity,swing,Short,1,1,1
4185,02/05/2021,IND,1105368,0.08,-18791.26,37,36,17,19,9,4,C,Forex,positional,Short,2,1,4
4186,01/04/2021,IND,348442,-0.24,-4878.19,39,43,31,12,10,5,B,Commodities,positional,Long,3,1,1
4187,27/04/2021,IND,987127,-0.17,24678.17,19,23,0,23,0,21,A,Shares,positional,Short,1,2,8
4188,14/04/2021,IND,854694,1.0,23076.74,20,35,3,32,0,11,A,Shares,positional,Short,3,2,8
4189,12/05/2021,IND,438198,0.38,21471.7,22,5,5,0,3,0,D,FnO,intraday,Long,2,2,4
4190,02/06/2021,IND,1319778,-0.92,13197.78,26,36,4,32,1,0,B,Forex,intraday,Long,1,1,3
4191,13/05/2021,IND,443298,-0.05,10860.8,21,36,9,27,4,7,B,Shares,scalping,Long,4,1,4
4192,07/04/2021,IND,1339999,-0.48,44889.97,42,37,25,12,14,4,D,Forex,intraday,Short,3,2,2
4193,04/06/2021,IND,547105,-0.04,12583.42,50,43,20,23,11,17,B,FnO,intraday,Short,4,2,9
4194,29/04/2021,IND,982154,-1.2,32411.08,14,14,2,12,0,0,D,Commodities,scalping,Short,4,1,5
4195,06/06/2021,IND,626539,-0.45,23808.48,34,18,15,3,14,3,B,Commodities,scalping,Short,3,1,6
4196,21/06/2021,IND,877649,0.3,-28962.42,34,36,28,8,12,4,D,Forex,scalping,Long,1,1,1
4197,08/05/2021,IND,1382918,0.39,12446.26,9,49,25,24,12,2,B,FnO,swing,Short,1,2,10
4198,19/04/2021,IND,622266,-0.85,-18045.71,3,10,8,2,4,1,D,Forex,scalping,Short,2,1,4
4199,24/04/2021,IND,449791,0.15,11469.67,11,10,8,2,6,2,D,Commodities,positional,Long,1,2,2
4200,26/04/2021,IND,1067874,-0.1,52325.83,30,1,0,1,0,0,D,Commodities,positional,Short,3,2,6
4201,12/07/2021,IND,1285604,0.52,-17355.65,30,42,30,12,24,1,D,Forex,scalping,Long,2,2,4
4202,16/04/2021,IND,286677,0.32,-12757.13,15,34,23,11,6,8,B, Equity,positional,Long,4,2,2
4203,27/04/2021,IND,264539,-0.17,2248.58,50,29,21,8,3,4,A,Commodities,swing,Short,3,2,9
4204,10/06/2021,IND,1469402,0.27,-36735.05,47,30,24,6,20,5,A,Forex,positional,Short,3,1,8
4205,31/05/2021,IND,1149307,0.36,22411.49,36,10,3,7,1,2,C,Forex,scalping,Long,3,1,9
4206,26/05/2021,IND,1259543,-0.14,-43454.23,1,21,8,13,2,4,C,Commodities,positional,Long,4,2,7
4207,04/06/2021,IND,108795,-0.04,707.17,30,50,17,33,5,8,B,FnO,swing,Short,2,1,5
4208,09/06/2021,IND,1432871,-0.61,24358.81,38,35,3,32,1,11,B,Forex,intraday,Long,3,1,8
4209,09/04/2021,IND,1151334,0.13,-44326.36,48,30,3,27,2,2,C,Forex,swing,Long,2,2,5
4210,19/07/2021,IND,1431612,-0.16,27200.63,10,10,3,7,3,1,B, Equity,intraday,Long,4,2,8
4211,20/06/2021,IND,381859,0.16,-9164.62,21,18,13,5,12,0,C,FnO,scalping,Short,3,1,3
4212,03/05/2021,IND,898683,-0.02,-22916.42,10,31,3,28,3,11,A,Commodities,intraday,Short,4,1,5
4213,16/06/2021,IND,1113577,0.01,-42315.93,27,17,8,9,4,0,C,FnO,intraday,Long,2,1,6
4214,29/06/2021,IND,658329,0.32,14154.07,8,8,6,2,4,0,B, Equity,intraday,Short,3,2,1
4215,20/04/2021,IND,285425,0.48,1427.12,3,47,13,34,3,29,D,FnO,positional,Short,3,2,6
4216,28/05/2021,IND,214672,-0.15,6118.15,34,39,29,10,10,4,D,Shares,positional,Short,3,2,4
4217,04/04/2021,IND,634864,-0.75,6031.21,12,46,40,6,14,0,C,FnO,intraday,Short,2,1,2
4218,18/04/2021,IND,1165807,-0.09,-25064.85,14,13,8,5,4,5,A,Forex,scalping,Short,3,2,6
4219,17/06/2021,IND,802236,-0.04,-37303.97,23,30,21,9,8,2,D, Equity,scalping,Long,2,1,6
4220,01/07/2021,IND,758053,-0.61,-23878.67,36,4,4,0,2,0,B, Equity,swing,Long,4,1,5
4221,04/06/2021,IND,264259,-0.04,-2114.07,8,32,2,30,0,23,B,Commodities,positional,Short,4,2,3
4222,26/06/2021,IND,660780,-1.72,-8920.53,18,16,13,3,3,2,B,Shares,positional,Short,4,2,7
4223,03/07/2021,IND,1466301,-0.17,-10997.26,29,42,5,37,2,30,C, Equity,intraday,Long,1,2,1
4224,07/06/2021,IND,1465028,0.75,52741.01,37,7,0,7,0,7,A,FnO,scalping,Long,1,1,6
4225,02/06/2021,IND,1097350,-0.92,-13168.2,28,25,3,22,1,5,D,Shares,swing,Short,2,1,9
4226,08/05/2021,IND,753065,0.39,-19203.16,3,13,3,10,1,4,A,FnO,intraday,Long,2,1,5
4227,26/06/2021,IND,840560,-1.72,-5043.36,24,28,1,27,1,16,B, Equity,intraday,Short,4,2,10
4228,01/04/2021,IND,226831,-0.24,-10434.23,43,14,10,4,6,4,A,Forex,positional,Long,3,2,8
4229,05/06/2021,IND,1392510,0.04,-15317.61,12,3,1,2,1,1,D,Commodities,intraday,Short,4,1,6
4230,22/05/2021,IND,593269,-0.0,8009.13,48,50,7,43,6,32,A,Commodities,scalping,Long,1,1,4
4231,06/06/2021,IND,1070216,-0.45,44949.07,9,5,4,1,1,1,D, Equity,positional,Short,2,2,6
4232,09/04/2021,IND,1240769,0.13,-27296.92,44,22,21,1,18,1,A,Commodities,positional,Short,3,2,8
4233,10/04/2021,IND,878831,-0.12,-39986.81,25,48,30,18,14,0,A,FnO,swing,Short,3,2,4
4234,26/04/2021,IND,989922,-0.1,-30192.62,34,19,6,13,3,13,A, Equity,intraday,Long,3,2,10
4235,22/05/2021,IND,923947,-0.0,-32338.15,15,15,1,14,0,4,B,FnO,positional,Long,2,2,6
4236,08/06/2021,IND,1276223,-0.81,34458.02,15,26,24,2,17,0,A,Shares,scalping,Short,3,1,2
4237,07/04/2021,IND,89089,-0.48,4053.55,3,43,22,21,12,4,B,Shares,positional,Long,2,2,4
4238,28/06/2021,IND,1376058,-0.3,-62610.64,41,29,12,17,11,6,D, Equity,scalping,Short,3,1,2
4239,22/05/2021,IND,645291,-0.0,-24843.7,47,33,15,18,3,15,D,Shares,positional,Long,4,1,1
4240,31/05/2021,IND,599372,0.36,5094.66,38,26,15,11,10,9,B, Equity,scalping,Long,3,2,3
4241,28/05/2021,IND,240574,-0.15,4089.76,6,32,22,10,22,0,D,Shares,intraday,Short,2,1,8
4242,12/06/2021,IND,716885,-0.84,-10394.83,22,4,2,2,1,1,B, Equity,swing,Short,4,1,6
4243,04/07/2021,IND,1188972,-0.32,18429.07,30,37,20,17,15,6,A,Commodities,intraday,Long,3,1,8
4244,15/04/2021,IND,1363838,-0.14,-48416.25,22,32,17,15,7,10,C,FnO,swing,Short,2,1,5
4245,08/04/2021,IND,588123,0.07,25583.35,5,8,4,4,0,4,C,Shares,swing,Long,2,1,1
4246,17/06/2021,IND,771896,-0.04,-29718.0,25,13,12,1,6,1,A, Equity,positional,Long,3,1,4
4247,19/04/2021,IND,717357,-0.85,-8608.28,2,42,24,18,2,11,D,Shares,intraday,Short,1,1,9
4248,31/05/2021,IND,949895,0.36,-12348.64,40,30,1,29,0,16,B, Equity,intraday,Short,4,2,9
4249,08/06/2021,IND,621077,-0.81,-21116.62,23,44,35,9,7,0,D,FnO,swing,Short,4,1,3
4250,21/05/2021,IND,1176815,0.14,-20594.26,5,8,3,5,2,5,C,FnO,scalping,Short,4,2,7
4251,15/04/2021,IND,1099970,-0.14,7149.81,37,49,44,5,17,4,B,Shares,swing,Short,2,1,9
4252,23/04/2021,IND,1498138,0.95,47191.35,6,36,7,29,0,22,A,Shares,scalping,Short,2,1,3
4253,11/04/2021,IND,89201,0.31,-1694.82,6,45,30,15,8,14,B,FnO,positional,Short,1,1,3
4254,17/05/2021,IND,1162906,1.07,47097.69,21,17,17,0,2,0,D,Shares,scalping,Short,1,2,5
4255,24/04/2021,IND,1002320,0.15,44102.08,28,19,6,13,3,6,D,Commodities,scalping,Short,2,2,2
4256,03/07/2021,IND,1372966,-0.17,45994.36,23,43,32,11,24,3,D,FnO,intraday,Long,3,1,10
4257,07/06/2021,IND,313621,0.75,8781.39,24,4,0,4,0,4,A,Commodities,positional,Long,1,1,3
4258,09/07/2021,IND,116745,-0.08,5020.03,20,16,15,1,11,1,B, Equity,intraday,Short,1,1,10
4259,06/04/2021,IND,990583,0.32,-47052.69,45,7,0,7,0,3,C,FnO,swing,Short,1,2,3
4260,25/05/2021,IND,1013265,-0.75,-15705.61,44,14,14,0,3,0,A,FnO,scalping,Long,3,1,7
4261,23/04/2021,IND,224981,0.95,7761.84,45,13,0,13,0,13,D,FnO,swing,Short,1,2,1
4262,06/05/2021,IND,1423864,-1.01,-40580.12,7,27,2,25,1,11,B,Commodities,scalping,Long,2,2,10
4263,05/07/2021,IND,987399,-0.11,23203.88,7,37,14,23,12,12,A, Equity,scalping,Long,3,1,6
4264,22/07/2021,IND,839902,-0.05,8818.97,42,8,0,8,0,7,D,Forex,intraday,Short,2,2,6
4265,19/07/2021,IND,476440,-0.16,11672.78,14,6,6,0,6,0,D,Forex,scalping,Long,1,2,9
4266,18/05/2021,IND,747475,0.44,-9343.44,16,24,10,14,6,10,A,Commodities,intraday,Long,1,2,4
4267,06/04/2021,IND,232109,0.32,4177.96,41,50,0,50,0,17,B,Forex,positional,Short,1,2,1
4268,15/06/2021,IND,900412,0.14,8103.71,6,39,8,31,6,21,B, Equity,intraday,Long,2,1,5
4269,09/06/2021,IND,926377,-0.61,31033.63,19,42,40,2,2,0,B,FnO,intraday,Long,3,2,1
4270,31/05/2021,IND,1368329,0.36,-17104.11,9,7,1,6,1,3,A,Commodities,scalping,Short,3,1,1
4271,12/05/2021,IND,356572,0.38,17472.03,22,26,17,9,3,8,D,Forex,swing,Short,2,2,10
4272,23/04/2021,IND,121015,0.95,1270.66,35,3,3,0,2,0,D, Equity,swing,Long,1,1,1
4273,18/04/2021,IND,256008,-0.09,4096.13,47,16,0,16,0,10,A,Forex,scalping,Short,3,2,3
4274,06/07/2021,IND,964195,0.25,-19766.0,25,2,2,0,1,0,A, Equity,scalping,Long,1,1,4
4275,27/05/2021,IND,286480,-0.67,14037.52,29,7,3,4,2,4,A,FnO,positional,Short,3,1,2
4276,29/04/2021,IND,1086261,-1.2,-36389.74,50,9,0,9,0,6,C,Forex,intraday,Short,3,2,1
4277,12/04/2021,IND,795574,0.2,10740.25,28,41,22,19,11,13,A,Commodities,intraday,Short,3,2,1
4278,23/04/2021,IND,305541,0.95,3972.03,32,15,13,2,11,1,A,Shares,scalping,Long,3,2,7
4279,31/05/2021,IND,1017167,0.36,41703.85,26,35,35,0,4,0,B,Commodities,swing,Long,4,1,10
4280,12/06/2021,IND,421819,-0.84,-2530.91,16,17,13,4,3,4,A,Shares,intraday,Long,1,1,1
4281,09/04/2021,IND,718797,0.13,34861.65,2,43,25,18,5,16,D, Equity,intraday,Short,4,1,3
4282,24/06/2021,IND,1276447,0.18,-38931.63,48,41,27,14,19,0,A,Shares,swing,Short,2,2,6
4283,22/05/2021,IND,139700,-0.0,3143.25,18,8,0,8,0,6,C,Forex,positional,Long,4,2,9
4284,07/04/2021,IND,1492059,-0.48,-20888.83,38,6,3,3,2,1,A,Forex,intraday,Long,2,2,6
4285,05/05/2021,IND,1027662,-0.48,-49841.61,43,25,9,16,3,4,C,Commodities,positional,Long,1,1,9
4286,09/07/2021,IND,415832,-0.08,-17049.11,35,16,3,13,1,7,B,Commodities,swing,Short,4,2,1
4287,12/05/2021,IND,152998,0.38,1606.48,38,12,4,8,4,1,C,Commodities,intraday,Long,2,2,3
4288,22/04/2021,IND,183612,-0.36,-7987.12,22,8,3,5,2,3,B,Commodities,positional,Short,2,1,6
4289,07/06/2021,IND,267020,0.75,-8544.64,41,20,18,2,11,1,B, Equity,positional,Short,2,1,5
4290,03/06/2021,IND,1279171,0.8,54364.77,12,43,40,3,28,0,C,Forex,intraday,Short,3,1,7
4291,27/05/2021,IND,906311,-0.67,-6344.18,3,15,15,0,0,0,D,FnO,intraday,Short,4,2,1
4292,08/07/2021,IND,1254889,0.01,31999.67,14,42,31,11,11,3,D,Shares,intraday,Short,1,2,5
4293,05/06/2021,IND,84455,0.04,-2533.65,6,26,21,5,0,4,C,Commodities,positional,Long,4,2,8
4294,16/05/2021,IND,611905,-0.41,-11014.29,35,31,13,18,13,0,D,FnO,swing,Short,4,1,2
4295,04/05/2021,IND,135007,-0.21,-5332.78,4,27,8,19,4,4,C,FnO,swing,Short,4,1,4
4296,29/05/2021,IND,348401,-0.13,-12542.44,23,45,3,42,2,18,A,Commodities,swing,Long,1,1,9
4297,02/06/2021,IND,626626,-0.92,-17545.53,34,35,16,19,9,18,A,FnO,positional,Long,2,2,3
4298,05/05/2021,IND,879665,-0.48,43543.42,3,9,5,4,1,4,C,Forex,intraday,Long,3,1,5
4299,03/06/2021,IND,792438,0.8,17433.64,45,28,5,23,0,4,B, Equity,intraday,Long,3,1,10
4300,12/04/2021,IND,950461,0.2,47047.82,6,11,7,4,2,2,D,Shares,intraday,Short,4,2,7
4301,27/06/2021,IND,1363333,0.5,56578.32,9,49,29,20,29,1,B, Equity,scalping,Long,3,1,6
4302,13/05/2021,IND,60216,-0.05,-2860.26,43,49,21,28,7,20,B,FnO,scalping,Short,2,1,8
4303,04/04/2021,IND,1266663,-0.75,-62066.49,11,16,8,8,0,6,B,Shares,swing,Short,1,1,6
4304,20/07/2021,IND,473129,0.01,-5677.55,25,36,15,21,9,0,B,FnO,scalping,Short,2,1,5
4305,15/04/2021,IND,682842,-0.14,8535.52,50,14,0,14,0,11,A,FnO,intraday,Long,3,1,8
4306,08/04/2021,IND,1136958,0.07,56847.9,22,40,8,32,6,27,D, Equity,intraday,Long,4,1,9
4307,14/06/2021,IND,657313,-0.05,-15775.51,42,47,31,16,7,3,D,FnO,intraday,Long,2,2,1
4308,24/06/2021,IND,355114,0.18,12961.66,20,26,0,26,0,4,A,Commodities,scalping,Short,4,2,9
4309,31/05/2021,IND,911781,0.36,-30544.66,26,30,1,29,1,6,B,FnO,intraday,Short,1,2,10
4310,29/05/2021,IND,1153564,-0.13,-11535.64,27,47,18,29,5,26,B,Forex,swing,Short,2,2,1
4311,22/05/2021,IND,1343100,-0.0,42307.65,49,49,13,36,12,19,B,Shares,intraday,Short,3,2,1
4312,25/06/2021,IND,1051802,0.05,22613.74,20,39,29,10,8,9,B,Shares,positional,Short,3,1,1
4313,02/07/2021,IND,159279,-0.26,7247.19,35,16,6,10,2,4,B,Commodities,positional,Short,4,2,1
4314,06/07/2021,IND,113833,0.25,-1935.16,26,17,0,17,0,14,D, Equity,swing,Long,2,2,2
4315,02/07/2021,IND,733135,-0.26,-4398.81,25,35,13,22,7,9,D,Shares,positional,Long,1,1,8
4316,22/05/2021,IND,64753,-0.0,1910.21,25,47,13,34,6,19,A,FnO,scalping,Short,1,1,8
4317,27/06/2021,IND,1444271,0.5,36828.91,45,44,18,26,15,15,A,FnO,positional,Short,3,2,10
4318,01/05/2021,IND,1110820,-0.44,-24438.04,35,10,9,1,4,0,B, Equity,intraday,Short,3,2,2
4319,10/04/2021,IND,219376,-0.12,-6032.84,18,11,7,4,3,2,C,Commodities,scalping,Long,4,1,10
4320,13/04/2021,IND,321878,-0.03,14001.69,7,44,16,28,16,1,C,Commodities,scalping,Long,3,2,4
4321,24/05/2021,IND,562181,-0.59,21081.79,1,12,4,8,0,1,D,Forex,scalping,Long,3,2,5
4322,01/05/2021,IND,173677,-0.44,8683.85,38,43,24,19,15,4,C, Equity,intraday,Long,1,1,1
4323,08/05/2021,IND,141712,0.39,-5810.19,5,6,3,3,1,3,A, Equity,swing,Long,2,1,4
4324,23/06/2021,IND,177522,-0.55,-8343.53,33,4,1,3,0,0,D,Forex,positional,Short,3,2,3
4325,05/07/2021,IND,1315877,-0.11,50661.26,35,1,1,0,0,0,A,FnO,intraday,Long,4,2,5
4326,01/06/2021,IND,293894,-1.27,10874.08,32,45,40,5,29,1,D, Equity,positional,Long,2,1,6
4327,29/06/2021,IND,1375041,0.32,-24750.74,39,33,26,7,22,2,D,FnO,intraday,Long,2,1,9
4328,01/04/2021,IND,188763,-0.24,-1415.72,40,22,2,20,0,4,C,FnO,positional,Long,4,2,7
